team1_win,team1_kills,team1_gold,team1_towers,team1_dragons,team1_barons,team2_kills,team2_gold,team2_towers,team2_dragons,team2_barons,kill_diff,gold_diff,tower_diff,dragon_diff,baron_diff,gold_ratio,kill_ratio,objective_score_diff,games_count,game_duration,total_kills,total_gold,first_blood,first_tower,first_dragon,elder_dragons,herald_kills,avg_kills_per_min,gold_per_min_diff,vision_score_diff,cs_diff_15,gold_diff_15,team1_ad_count,team1_ap_count,team1_tank_count,team2_ad_count,team2_ap_count,team2_tank_count,early_game_lead,mid_game_lead,late_game_scaling,tournament_encoded,team1_side_blue,patch_major,patch_minor
1,15,38008,9,4,0,12,36507,8,2,1,3,1501,1,2,-1,0.5100717976246394,0.5555555555555556,2,5,33,27,74515,0,1,1,0,1,1.1453961764655656,59.811922204388104,39,-1,1665,2,1,2,3,1,0,-0.858998040101524,-0.1706237711691727,0.8622662765792357,4,1,14.0,17.0
1,8,30288,8,4,1,13,31102,7,3,1,-5,-814,1,1,0,0.4933702557419775,0.38095238095238093,3,4,34,21,61390,1,1,0,1,2,1.0366817248036932,-24.183122534109746,95,-17,-518,3,1,2,2,2,1,-0.22753959124771717,-0.5586069282791473,0.9981549848308153,2,0,14.0,21.0
0,7,37494,6,3,1,11,38843,11,3,1,-4,-1349,-5,0,0,0.49116417988655564,0.3888888888888889,-5,3,31,18,76337,0,1,1,1,1,0.46722015276214895,-43.71818440882421,81,22,-485,3,1,1,1,3,0,-0.6951530177489811,0.14670601538870676,0.9773769843703914,1,0,14.0,1.0
0,7,28390,5,3,2,12,40594,8,2,1,-5,-12204,-3,1,1,0.41154470601878695,0.3684210526315789,2,3,31,19,68984,1,1,1,2,1,0.6768567909631522,-366.097344922964,37,-13,-510,1,1,0,3,1,0,-0.6252350060401066,-0.4523421419448239,0.5327616287713433,5,1,14.0,23.0
0,9,34473,7,1,1,18,28407,9,4,2,-9,6066,-2,-3,-1,0.5482347328244275,0.3333333333333333,-11,4,43,27,62880,0,1,0,0,0,0.7696105870839742,174.35893880866166,-77,-9,-411,1,2,2,2,2,1,0.08637039764980603,0.38983872926631746,-0.09813119129657144,1,0,14.0,1.0
1,6,35491,11,2,2,8,23200,8,2,1,-2,12291,3,0,1,0.6047094103014091,0.42857142857142855,6,5,36,14,58691,0,0,1,0,1,0.6683645417695122,464.87054761191644,15,-24,1909,1,2,2,3,2,2,-0.8082961976676173,0.858978740461046,0.00215910353871962,1,0,14.0,4.0
1,20,27124,8,3,2,9,31569,5,3,1,11,-4445,3,0,1,0.46213347417920364,0.6896551724137931,6,3,42,29,58693,1,0,1,1,2,1.1126555467134704,-133.55902919606794,-50,46,40,1,2,0,2,3,1,-0.24618537533625573,0.271137434868054,-0.6411687823133974,5,1,14.0,6.0
0,10,27625,6,3,1,18,29341,10,4,1,-8,-1716,-4,-1,0,0.48493838429940667,0.35714285714285715,-6,3,28,28,56966,1,0,1,2,2,1.1716608210478299,-53.34928458075001,48,31,-1869,2,3,2,3,2,0,0.5120793867118605,0.562142328697437,0.06259044926428436,3,0,14.0,3.0
1,13,42638,6,2,0,13,31660,6,2,1,0,10978,0,0,-1,0.5738781663032653,0.5,-3,5,32,26,74298,1,1,0,2,2,0.7111834673356788,371.38344866038386,5,-40,-1150,3,1,2,3,1,1,0.9555212262433774,0.30011200757722034,-0.32518657665325157,6,0,14.0,9.0
0,9,30791,10,2,1,19,31879,11,4,1,-10,-1088,-1,-2,0,0.4913196106590075,0.32142857142857145,-5,5,37,28,62670,0,1,0,2,1,0.7301680190511105,-31.481052264938928,-4,-7,-58,2,3,1,1,2,0,-0.49912311999047154,-0.3935101166956043,0.6240763860895706,3,1,14.0,8.0
1,12,34212,11,4,1,12,31245,6,2,1,0,2967,5,2,0,0.5226637334433292,0.5,9,5,37,24,65457,1,0,1,1,1,0.8575003453491359,116.58989471362763,-32,46,-848,3,2,1,3,2,2,-0.30109276215161107,-0.9732532674004777,-0.02550587872500376,3,1,14.0,22.0
1,21,30064,7,3,2,9,34050,8,2,1,12,-3986,-1,1,1,0.4689147456093833,0.7,4,5,30,30,64114,0,0,1,2,1,1.1109636329656436,-118.54668893651275,4,-45,-300,3,1,0,2,3,0,0.8234043137513649,-0.14848036901175576,-0.4535245236197041,6,1,14.0,6.0
1,10,33636,11,2,2,10,25345,10,2,1,0,8291,1,0,1,0.5702853461284142,0.5,4,5,26,20,58981,1,0,1,1,1,0.7403949471910604,273.5492858420647,-35,5,-124,2,3,2,2,1,0,0.023219055994728954,-0.8526559007158618,-0.8077293653868269,4,0,14.0,17.0
1,16,35667,7,4,2,14,27294,7,3,1,2,8373,0,1,1,0.5664935436222424,0.5333333333333333,5,4,35,30,62961,0,0,0,1,1,1.1142408730527087,289.0943781937836,-31,-11,-735,2,1,0,1,2,0,0.47783496949874493,-0.8944014747444555,0.12136712585838128,4,1,14.0,16.0
0,8,35023,7,3,1,19,41697,11,4,1,-11,-6674,-4,-1,0,0.4565041710114703,0.2962962962962963,-6,5,25,27,76720,1,1,0,2,1,0.9453117613077667,-230.19788624231037,20,-16,-1958,2,2,1,2,3,2,0.28509880407912047,0.31675296897430916,0.7596294911478714,3,0,14.0,13.0
0,18,25254,4,2,1,13,39835,11,2,1,5,-14581,-7,0,0,0.38799182657591913,0.5806451612903226,-7,5,44,31,65089,0,1,0,1,0,1.0572487051479826,-494.39706059235164,99,-16,1172,3,1,1,1,1,1,-0.9312035864771544,-0.6745016010466964,-0.42519532639797264,1,1,14.0,4.0
0,17,26571,6,3,2,19,22642,5,4,1,-2,3929,1,-1,1,0.5399183142665556,0.4722222222222222,2,4,35,36,49213,0,0,1,1,1,1.3187798184234876,149.93472073561296,16,33,-1454,3,2,1,2,2,1,0.7353585841502526,0.23468632116311494,-0.4945846528902351,2,1,14.0,18.0
1,21,27958,11,3,1,12,29838,8,2,1,9,-1880,3,1,0,0.48373589867810923,0.6363636363636364,5,5,19,33,57796,1,1,1,0,0,0.8361576814377962,-62.14973855064056,-11,-24,-1976,1,2,2,3,3,1,-0.761048779713571,-0.24599660716726568,-0.6189673223450292,2,1,14.0,20.0
0,8,27429,6,3,2,20,35412,10,4,1,-12,-7983,-4,-1,1,0.43648255120064927,0.2857142857142857,-3,3,40,28,62841,1,0,1,2,2,0.8835540482694096,-303.1032948109268,29,6,-815,1,2,1,1,2,0,0.652011200545946,0.5626118097802226,-0.7439480472890412,4,0,14.0,7.0
0,17,25763,6,3,1,12,39122,11,2,1,5,-13359,-5,1,0,0.3970563304307621,0.5862068965517241,-3,4,41,29,64885,0,1,1,1,2,0.9633051373902795,-414.5887033581294,91,18,-916,1,3,2,1,2,0,0.05088968790678461,0.004565914525308079,-0.3365597752476033,5,0,14.0,18.0
0,11,31550,7,3,1,14,35488,7,4,1,-3,-3938,0,-1,0,0.47062859870521195,0.44,-2,3,23,25,67038,0,1,0,2,2,1.0801122307269755,-119.21932689624937,-34,20,-1719,2,2,0,3,2,0,0.6769021417631349,0.5638849961883234,0.8791198443661203,4,1,14.0,13.0
1,9,33727,11,4,1,16,31306,5,1,1,-7,2421,6,3,0,0.5186136269278674,0.36,12,5,23,25,65033,1,1,1,1,0,0.6542072372962489,96.14760115922847,44,21,744,2,1,0,3,2,0,0.2330454138119693,-0.46581078766908046,-0.5472619081440455,6,1,14.0,2.0
0,7,26252,7,3,2,22,31879,10,3,1,-15,-5627,-3,0,1,0.4516006949820234,0.2413793103448276,0,4,25,29,58131,1,1,0,2,1,1.1965763034692307,-169.5260994915275,58,3,1934,2,1,1,3,2,0,0.9815883102197696,-0.7546135038606103,0.4529058217737958,2,0,14.0,21.0
0,5,38336,9,2,1,16,30497,11,3,1,-11,7839,-2,-1,0,0.5569421643688347,0.23809523809523808,-4,5,20,21,68833,1,0,1,0,2,0.7841064027256618,250.42186020790993,-14,15,-232,2,2,0,2,3,2,-0.9396045668918052,-0.6542049196971853,0.7075774056316333,2,0,14.0,23.0
1,27,21510,5,4,1,11,27152,6,3,1,16,-5642,-1,1,0,0.4420286876823805,0.7105263157894737,1,4,35,38,48662,1,1,0,2,0,1.0878220579884936,-198.2457299660841,78,-21,-1427,2,2,0,1,1,0,0.20090313745391386,-0.8147681176248027,0.5454421311418451,2,0,14.0,12.0
1,7,27103,8,4,1,13,38278,10,0,1,-6,-11175,-2,4,0,0.4145393921781557,0.35,6,3,42,20,65381,1,0,0,0,1,0.864963276876577,-389.1980315181159,58,6,1733,2,3,0,2,2,1,0.5659827377681066,-0.3087723586905564,0.2660728690946186,1,1,14.0,17.0
0,16,33297,5,2,1,9,34369,10,4,2,7,-1072,-5,-2,-1,0.49207873969201665,0.64,-12,3,41,25,67666,1,0,0,1,0,1.1704682966275373,-35.98573862849241,95,-33,579,2,3,2,1,1,0,-0.7231197412878259,0.7602211933153682,0.23325468670583138,2,1,14.0,18.0
1,12,32575,9,3,2,9,28714,4,4,1,3,3861,5,-1,1,0.5314983112793487,0.5714285714285714,6,3,21,21,61289,0,0,0,0,1,0.9626495756153286,142.4254020199478,-38,-38,433,1,3,1,3,1,2,-0.27696862706201686,0.2818143201662944,0.8186643362453689,2,0,14.0,7.0
1,14,27375,6,4,1,8,33148,8,3,2,6,-5773,-2,1,-1,0.4523073872742594,0.6363636363636364,-3,5,42,22,60523,1,0,1,2,2,0.9866876308131057,-198.8728940354186,-28,-37,1314,2,3,0,2,1,1,0.42709026298964425,-0.27780668456722335,-0.9963959126667967,1,1,14.0,15.0
0,9,31180,6,2,1,12,39812,11,3,2,-3,-8632,-5,-1,-1,0.43920441739914357,0.42857142857142855,-10,3,28,21,70992,0,0,1,0,0,0.5796217801542337,-301.10541975769587,-57,-33,-539,3,1,0,1,1,0,-0.6972863881707914,0.3473912438132325,0.05392725802783982,5,1,14.0,4.0
0,4,33437,8,2,1,13,23138,8,4,1,-9,10299,0,-2,0,0.5910207688908529,0.23529411764705882,-4,3,42,17,56575,0,1,1,1,1,0.5959593608012843,367.4220289879362,55,48,231,2,3,0,2,2,2,0.15756226529269468,0.14317733719318038,0.4333654308688417,6,0,14.0,10.0
1,12,30323,11,3,1,5,27229,6,4,1,7,3094,5,-1,0,0.5268800389213233,0.7058823529411765,3,3,45,17,57552,0,1,1,0,1,0.7661678073009887,120.63060451820645,-81,12,-474,2,3,1,2,2,1,0.4884029083094099,0.7900746115988952,-0.7674141088913664,1,1,14.0,3.0
1,6,28920,11,3,2,16,25435,6,3,1,-10,3485,5,0,1,0.5320577683745745,0.2727272727272727,8,3,44,22,54355,1,1,0,1,2,0.5596383925686458,103.4343093896699,18,-46,-585,1,1,0,2,3,2,0.4088384874273183,0.2958484710874296,0.9379642959771286,5,0,14.0,9.0
1,16,30131,10,3,1,13,27594,5,3,0,3,2537,5,0,1,0.5219748809008229,0.5517241379310345,8,4,30,29,57725,1,0,0,0,1,0.9751370521494576,73.69917936945507,-72,-5,1434,3,1,2,3,3,1,-0.9858332246983095,-0.39059032111230296,-0.6306498319928873,2,1,14.0,14.0
1,8,35819,6,4,1,9,35443,7,2,0,-1,376,-1,2,1,0.5026381521708625,0.47058823529411764,6,4,43,17,71262,0,0,0,0,0,0.4327411500431118,14.344183570219514,-54,26,-1449,2,1,2,3,2,2,0.3910470811546103,0.0887716432289718,-0.702019383805101,2,0,14.0,8.0
1,22,33528,6,4,1,16,27961,7,2,0,6,5567,-1,2,1,0.5452682593634633,0.5789473684210527,6,5,41,38,61489,0,0,0,0,0,1.7238881344333272,169.7516108389153,-8,16,1724,3,1,2,3,3,2,0.4475554505631867,-0.7658586333352992,0.4878549171019422,4,1,14.0,5.0
0,16,27615,6,3,1,20,33433,8,4,0,-4,-5818,-2,-1,1,0.4523489713012711,0.4444444444444444,-1,3,41,36,61048,0,0,1,0,2,0.9614143375153581,-183.74145165722808,42,-27,-792,2,1,2,1,2,1,0.7922888109762898,0.1917126701227645,-0.2669588302134349,5,0,14.0,14.0
0,9,28489,6,4,1,11,35127,9,2,0,-2,-6638,-3,2,1,0.44782759054325955,0.45,4,5,40,20,63616,0,1,0,2,0,0.5569489191996937,-243.88771160374458,-23,-15,-1041,1,3,2,2,2,2,-0.5682456677284988,0.15530781888293133,0.14333810113196344,2,0,14.0,19.0
0,11,24175,4,4,0,21,36160,9,2,1,-10,-11985,-5,2,-1,0.40067953923924754,0.34375,-4,5,31,32,60335,0,0,0,0,2,0.9731447122183918,-469.77561549509045,10,12,-731,2,3,1,2,2,0,0.18449466987925178,-0.08505533649463781,0.24630248083767925,3,0,14.0,11.0
0,7,28258,3,3,1,4,36749,10,4,1,3,-8491,-7,-1,0,0.4346916485916901,0.6363636363636364,-9,3,44,11,65007,1,0,1,1,0,0.410855885577408,-246.58988851747705,50,46,-1291,3,1,2,2,3,1,-0.5808729633464265,0.013211823332205608,-0.7005585846968667,6,1,14.0,9.0
0,12,23400,6,2,1,6,32360,8,4,2,6,-8960,-2,-2,-1,0.41965566714490676,0.6666666666666666,-9,5,25,18,55760,0,1,1,1,0,0.6823714322029825,-301.4447002272486,70,-50,1443,2,1,2,2,1,0,0.48057392067448235,0.8522544206856522,-0.7366571597826623,2,0,14.0,3.0
1,20,28343,8,4,2,14,21605,4,1,1,6,6738,4,3,1,0.5674501481540802,0.5882352941176471,13,3,21,34,49948,1,1,0,0,2,0.8711339071124446,208.33566144285828,65,-28,243,3,2,0,2,1,0,-0.957286291430854,0.4032372926005585,-0.3359288239810343,5,0,14.0,16.0
0,11,27938,5,2,1,16,33451,8,3,2,-5,-5513,-3,-1,-1,0.45509781882747724,0.4074074074074074,-8,5,44,27,61389,1,1,1,1,2,0.8419765641321374,-200.09658412746668,83,-5,538,2,1,0,2,2,1,0.16742543238318386,-0.24645598101913602,-0.02848138993600613,2,1,14.0,11.0
1,15,34888,9,4,2,15,28098,5,3,1,0,6790,4,1,1,0.5539008668593021,0.5,9,5,20,30,62986,0,0,1,1,0,0.814202713160048,199.9326657637963,-22,-43,594,3,1,0,1,2,2,-0.6755636762865518,0.9516363993393275,0.02490628383331095,3,0,14.0,3.0
1,10,37074,11,3,1,17,28992,4,2,1,-7,8082,7,1,0,0.561166106620652,0.37037037037037035,9,4,40,27,66066,1,0,1,0,2,0.7428860798943945,271.8863995704333,-12,-12,879,2,1,1,3,3,1,-0.5178357932788076,0.6971105779554965,-0.3359051342268793,3,0,14.0,10.0
1,17,33371,9,2,1,14,28479,8,2,1,3,4892,1,0,0,0.5395472918350849,0.5483870967741935,1,5,39,31,61850,0,1,0,0,0,1.2496998225953406,160.1758058711338,-17,11,-1112,1,1,1,3,2,1,0.37544198985002364,-0.38836098580106726,0.9663965478601475,2,0,14.0,8.0
1,12,40326,11,3,1,13,30611,5,1,1,-1,9715,6,2,0,0.5684762535771177,0.48,10,5,21,25,70937,0,1,0,0,2,1.0956422315669672,298.78275606040063,-16,30,-1484,1,3,0,1,3,1,-0.7061137833836941,-0.393205688128089,-0.7748389036543242,6,1,14.0,7.0
1,19,33081,6,2,1,9,34321,5,1,1,10,-1240,1,1,0,0.4908014598973324,0.6785714285714286,3,3,19,28,67402,1,0,1,0,1,0.8127450939360419,-48.39056742839351,63,-36,-876,2,1,2,1,2,1,-0.7403369588325224,-0.39805619284226545,-0.6505148840901154,2,0,14.0,17.0
0,11,31858,6,2,1,13,39139,9,4,0,-2,-7281,-3,-2,1,0.4487231854867107,0.4583333333333333,-4,5,43,24,70997,0,1,1,0,1,0.9243168361049056,-290.9037840430465,-75,41,-1842,3,1,1,1,1,0,0.7868206711158281,-0.4538179944338474,0.7904858575617508,5,1,14.0,16.0
1,14,35978,10,3,1,16,35802,7,3,1,-2,176,3,0,0,0.5012259682362775,0.4666666666666667,3,5,19,30,71780,0,1,1,0,2,0.9967326529047633,6.846545875267449,-82,10,150,3,1,1,2,1,1,0.7419498620297664,-0.8718156280398865,-0.30099354952249713,3,1,14.0,11.0
1,15,30277,10,4,1,21,26997,6,2,1,-6,3280,4,2,0,0.5286342843174914,0.4166666666666667,8,4,23,36,57274,0,1,0,2,0,1.0624316409102752,95.60811873182124,57,26,-1980,1,3,1,3,3,1,0.16266171228555049,-0.4615292716293167,-0.07138946795549983,2,0,14.0,22.0
0,4,29493,10,3,1,17,31745,5,4,1,-13,-2252,5,-1,0,0.48161272412554296,0.19047619047619047,3,3,19,21,61238,0,0,0,0,0,0.8444791816300208,-71.59138353487346,68,31,-234,3,2,0,3,3,0,-0.372399440685111,0.9720220268783852,0.6894789593227968,2,1,14.0,1.0
0,9,30125,10,2,1,16,32700,8,4,1,-7,-2575,2,-2,0,0.4795065658575408,0.36,-2,5,33,25,62825,1,0,1,1,1,0.9066014498243937,-78.4511585489827,83,21,292,3,3,0,3,2,1,0.05731390987639884,-0.8738812346958658,-0.5334621477919617,3,0,14.0,1.0
0,11,32044,8,1,1,7,30342,6,4,2,4,1702,2,-3,-1,0.5136408809668837,0.6111111111111112,-7,4,24,18,62386,0,1,0,1,0,0.5184954837401969,54.79641147829091,-67,23,508,2,1,2,1,2,2,-0.5259581864419274,0.41642497044174753,0.17007849272940478,4,0,14.0,9.0
0,6,33014,9,1,1,22,30862,7,1,1,-16,2152,2,0,0,0.5168451374538168,0.21428571428571427,2,5,36,28,63876,1,1,1,2,2,0.989521123821504,62.7332888701182,7,-36,1778,1,2,1,3,1,1,0.6419079304432989,-0.726874567361623,-0.9979388040319013,1,1,14.0,9.0
1,19,36342,9,3,1,12,32044,7,2,1,7,4298,2,1,0,0.5314245605825754,0.6129032258064516,4,3,26,31,68386,0,0,0,1,2,1.0383200956665808,129.62353991505188,25,-30,834,2,2,2,3,3,2,-0.9400550001303352,0.18003865656680418,0.1914626596291189,2,1,14.0,4.0
